run_id,started_utc,language,variant,repeat,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p2,2026-08-26T07:53:16Z,cpp,v3,3,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.213733,56.058933,0.000000,57.272666667,171.818000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_3.log
timing_theta_0p2,2026-08-26T07:53:17Z,cpp,v3,4,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.212033,56.724700,0.000000,57.936733333,173.810200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_4.log
timing_theta_0p2,2026-08-26T07:53:17Z,cpp,v3,5,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.205133,61.220867,0.000000,62.426000000,187.278000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_5.log
timing_theta_0p2,2026-08-26T07:53:18Z,rust,v3,1,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3360,66.3528,0.0000,67.688733333,203.0662,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_1.log
timing_theta_0p2,2026-08-26T07:53:19Z,rust,v3,2,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2783,64.3941,0.0000,65.672366667,197.0171,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_2.log
timing_theta_0p2,2026-08-26T07:53:19Z,rust,v3,3,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3147,63.5028,0.0000,64.817566667,194.4527,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_3.log
timing_theta_0p2,2026-08-26T07:53:20Z,rust,v3,4,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3512,64.9818,0.0000,66.333066667,198.9992,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_4.log
timing_theta_0p2,2026-08-26T07:53:20Z,rust,v3,5,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3202,65.7001,0.0000,67.020300000,201.0609,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_5.log
timing_theta_0p3,2026-08-26T07:53:22Z,cpp,v3,1,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.254133,28.656167,0.000000,29.910300000,89.730900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_1.log
timing_theta_0p3,2026-08-26T07:53:22Z,cpp,v3,2,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.190733,28.730233,0.000000,29.920966667,89.762900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_2.log
timing_theta_0p3,2026-08-26T07:53:23Z,cpp,v3,3,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.211467,29.082700,0.000000,30.294166667,90.882500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_3.log
timing_theta_0p3,2026-08-26T07:53:23Z,cpp,v3,4,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.224267,28.605533,0.000000,29.829800000,89.489400,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_4.log
timing_theta_0p3,2026-08-26T07:53:24Z,cpp,v3,5,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.190900,28.120833,0.000000,29.311733333,87.935200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_5.log
timing_theta_0p3,2026-08-26T07:53:24Z,rust,v3,1,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3374,31.6278,0.0000,32.965233333,98.8957,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_1.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,2,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2785,31.1154,0.0000,32.393933333,97.1818,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_2.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,3,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2792,31.7514,0.0000,33.030666667,99.0920,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_3.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,4,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2772,31.6650,0.0000,32.942233333,98.8267,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_4.log
timing_theta_0p3,2026-08-26T07:53:26Z,rust,v3,5,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3277,32.2774,0.0000,33.605133333,100.8154,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_5.log
timing_theta_0p5,2026-08-26T07:53:28Z,cpp,v3,1,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.186433,12.396333,0.000000,13.582766667,40.748300,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/cpp_v3_1.log
timing_theta_0p5,2026-08-26T07:53:28Z,cpp,v3,2,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.191067,12.696067,0.000000,13.887133333,41.661400,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/cpp_v3_2.log
timing_theta_0p5,2026-08-26T07:53:28Z,cpp,v3,3,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.191300,12.738533,0.000000,13.929833333,41.789500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/cpp_v3_3.log
timing_theta_0p5,2026-08-26T07:53:29Z,cpp,v3,4,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.288067,13.054233,0.000000,14.342300000,43.026900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/cpp_v3_4.log
timing_theta_0p5,2026-08-26T07:53:29Z,cpp,v3,5,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.206233,12.351033,0.000000,13.557266667,40.671800,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/cpp_v3_5.log
timing_theta_0p5,2026-08-26T07:53:30Z,rust,v3,1,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3678,13.8381,0.0000,15.205933333,45.6178,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/rust_v3_1.log
timing_theta_0p5,2026-08-26T07:53:30Z,rust,v3,2,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3599,13.4216,0.0000,14.781500000,44.3445,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/rust_v3_2.log
timing_theta_0p5,2026-08-26T07:53:30Z,rust,v3,3,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2822,13.6863,0.0000,14.968433333,44.9053,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/rust_v3_3.log
timing_theta_0p5,2026-08-26T07:53:30Z,rust,v3,4,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3912,13.5996,0.0000,14.990833333,44.9725,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/rust_v3_4.log
timing_theta_0p5,2026-08-26T07:53:31Z,rust,v3,5,10000,3,1,0.5,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.4878,14.1405,0.0000,15.628333333,46.8850,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p5/logs/rust_v3_5.log
timing_theta_0p7,2026-08-26T07:53:32Z,cpp,v3,1,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.185700,7.511633,0.000000,8.697333333,26.092000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_1.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,2,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.183700,7.345133,0.000000,8.528833333,25.586500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_2.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,3,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.227067,7.431700,0.000000,8.658766667,25.976300,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_3.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,4,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.197433,7.323200,0.000000,8.520633333,25.561900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_4.log
timing_theta_0p7,2026-08-26T07:53:34Z,cpp,v3,5,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.194967,7.459100,0.000000,8.654066667,25.962200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_5.log
timing_theta_0p7,2026-08-26T07:53:34Z,rust,v3,1,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3439,8.0777,0.0000,9.421566667,28.2647,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_1.log
timing_theta_0p7,2026-08-26T07:53:34Z,rust,v3,2,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2835,7.9778,0.0000,9.261300000,27.7839,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_2.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,3,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2882,8.0901,0.0000,9.378300000,28.1349,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_3.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,4,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2697,7.9250,0.0000,9.194733333,27.5842,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_4.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,5,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3682,8.1841,0.0000,9.552300000,28.6569,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_5.log
